id%case_no%time%shift%date%location%latitude%longitude%incident_type
2679%B12-001186%4:30pm%II%May08,2012%1000 Block of Nolan Blvd Madison Madison AL%34.7087286%-86.7276446%BURGLARY-3RD
2680%B12-001186%4:30pm%II%May08,2012%1000 Block of Nolan Blvd Madison Madison AL%34.7087286%-86.7276446%THEFT 2ND DEGREE
2681%B12-001187%5:00pm%II%May08,2012%2000 Block of Flagstone Dr Madison Madison AL%34.6922419%-86.7213326%IDENTITY THEFT
2682%B12-001188%6:37pm%II%May08,2012%City Of Madison, 544 Hughes Rd Madison Madison AL%34.7115221%-86.742665%DISORDERLY CONDUCT
2683%B12-001190%8:16pm%II%May08,2012%100 Block of Royal Dr Madison Madison AL%34.684266%-86.752033%DOMESTIC VIOLENCE 3RD
2684%B12-001193%9:56am%I%May09,2012%Dollar General 7037, 7950 Highway 72 W Madison AL%34.6992579%-86.7483318%THEFT 3RD DEGREE
2685%B12-001194%10:46am%I%May09,2012%100 Block of Jodi Dr Madison AL%34.7230062%-86.7528416%DOMESTIC VIOLENCE 3RD
2686%B12-001196%12:00pm%I%May09,2012%100 Block of Stone Meadow Ln Madison AL%34.711035%-86.738082%THEFT 2ND DEGREE
2687%B12-001197%12:00pm%I%May09,2012%100 Block of Stone Meadow Ln Madison AL%34.711035%-86.738082%UNLAWFUL BREAKING AND ENTERING A VEHICLE
2688%B12-001197%12:00pm%I%May09,2012%100 Block of Stone Meadow Ln Madison AL%34.711035%-86.738082%THEFT 2ND DEGREE
2689%B12-001198%3:53pm%II%May09,2012%100 Block of Arabian Dr Madison AL%34.750523%-86.7524789%IDENTITY THEFT
2690%B12-001199%4:10pm%II%May09,2012%100 Block of Stone Meadow Ln Madison AL%34.711035%-86.738082%CRIMINAL MISCHIEF-3RD
2691%B12-001203%8:15am%I%May10,2012%8000 Block of Old Madison Pike Madison AL%34.707063%-86.720286%DOMESTIC VIOLENCE 3RD
2692%B12-001204%11:00am%I%May10,2012%200 Block of Dock Murphy Dr Madison AL%34.7326269%-86.7834033%HARASSMENT
2693%B12-001205%11:04am%I%May09,2012%Discovery Middle School, 1304 Hughes Rd Madison AL%34.7408235%-86.7427146%DISORDERLY CONDUCT
2694%B12-001205%11:04am%I%May09,2012%Discovery Middle School, 1304 Hughes Rd Madison AL%34.7408235%-86.7427146%DISORDERLY CONDUCT
2695%B12-001205%11:04am%I%May09,2012%Discovery Middle School, 1304 Hughes Rd Madison AL%34.7408235%-86.7427146%HARASSMENT
2696%B12-001205%11:04am%I%May09,2012%Discovery Middle School, 1304 Hughes Rd Madison AL%34.7408235%-86.7427146%HARASSMENT
2697%B12-001207%11:46am%I%May10,2012%400 Block of Oakland Rd Madison Madison AL%34.6985545%-86.721142%THEFT 2ND DEGREE
2698%B12-001208%12:49pm%I%May10,2012%Dollar General, 7950 Highway 72 W Madison AL%34.6992579%-86.7483318%THEFT 3RD DEGREE
2699%B12-001209%1:25pm%I%May10,2012%Athens Fence Co Inc, 106 Marquise Way Madison AL%34.721331%-86.724896%CRIMINAL MISCHIEF-3RD
2700%B12-001210%6:33pm%II%May10,2012%area of Hughes Rd Madison / Madison Blvd Madison AL%34.678548%-86.745506%MENACING
2701%B12-001211%6:23pm%II%May10,2012%8000 Block of Highway 72 W Madison AL%34.7523886%-86.749341%UNAUTHORIZED USE OF AUTO
2702%B12-001214%10:07pm%III%May10,2012%100 Block of Angela Dr Madison AL%34.728787%-86.753857%DOMESTIC VIOLENCE 3RD
2703%B12-001215%10:52am%I%May10,2012%100 Block of Shelton Rd Madison Madison AL%34.6930512%-86.7159831%HARASSING COMMUNICATIONS
2704%B12-001216%10:15am%I%May11,2012%2000 Block of Flagstone Dr Madison Madison AL%34.6922419%-86.7213326%UNLAWFUL BREAKING AND ENTERING A VEHICLE
2705%B12-001216%10:15am%I%May11,2012%2000 Block of Flagstone Dr Madison Madison AL%34.6922419%-86.7213326%THEFT 2ND DEGREE
2706%B12-001218%2:20pm%II%May11,2012%9000 Block of Madison Blvd Madison Madison AL%34.678548%-86.745506%FORGERY 2ND
2707%B12-001221%4:32pm%II%May11,2012%5000 Block of Wall Triana Hwy Madison Madison AL%34.7231837%-86.7504301%DUTY TO GIVE INFORMATION TO RENDER AID
2708%B12-001224%8:31pm%II%May11,2012%Dollar General, 7950 Highway 72 W Madison Madison AL%34.6992579%-86.7483318%THEFT 3RD DEGREE
2709%B12-001225%3:15am%III%May12,2012%area of Stella Dr Madison Madison AL%34.710956%-86.710425%AGGRAVATED ASSAULT 2ND NON FAMILY STRONG ARM
2710%B12-001234%4:36pm%II%May12,2012%Books A Million, 7830 Highway 72 W Madison AL%34.6992579%-86.7483318%THEFT 3RD DEGREE
2711%B12-001250%10:30am%I%May14,2012%Unknown, 340 Gillespie Rd Madison Madison AL%34.727315%-86.75237%RECEIVING STOLEN PROPERTY-3RD
2712%B12-001251%9:30am%I%May14,2012%Marathon Electric Contract, 11306 County Line Rd Madison AL%34.7054585%-86.7916286%THEFT 1ST DEGREE
2713%B12-001252%1:16pm%I%May14,2012%600 Block of Hughes Rd Madison AL%34.7185872%-86.7417194%THEFT OF LOST PROPERTY-3RD
2714%B12-001254%5:14pm%II%May14,2012%100 Block of Arlington Dr Madison Madison AL%34.6771894%-86.756013%OTHER
2715%B12-001255%6:45pm%II%May14,2012%1000 Block of Hughes Rd Madison Madison AL%34.7218484%-86.7416113%THEFT 3RD DEGREE
2716%B12-001258%6:58pm%II%May14,2012%400 Block of Rainbow Dr Madison AL%34.748947%-86.7263128%DOMESTIC VIOLENCE 3RD
2717%B12-001261%10:30am%I%May15,2012%200 Block of Watterson Way Madison AL%34.7168%-86.7906377%CRIMINAL MISCHIEF-3RD
2718%B12-001262%11:11am%I%May15,2012%Kroger Co, 300 Hughes Rd Madison AL%34.7079256%-86.7437453%THEFT 3RD DEGREE
2719%B12-001263%10:47am%I%May15,2012%200 Block of Pennsylvania Dr Madison Madison AL%34.728656%-86.763835%DOMESTIC VIOLENCE 3RD
2720%B12-001264%3:06pm%II%May15,2012%100 Block of Philadelphia Dr Madison AL%34.7201055%-86.753578%MENACING
2721%B12-001266%3:30pm%II%May15,2012%Excellance, 453 Lanier Rd Madison AL%34.688204%-86.738959%THEFT 3RD DEGREE
2722%B12-001268%3:13pm%II%May15,2012%200 Block of Horseshoe Bend N Madison AL%34.713504%-86.7503119%BURGLARY-3RD
2723%B12-001268%3:13pm%II%May15,2012%200 Block of Horseshoe Bend N Madison AL%34.713504%-86.7503119%THEFT 1ST DEGREE
2724%B12-001270%7:03pm%II%May15,2012%200 Block of Pin Oak Dr Madison AL%34.7305814%-86.7486631%DOMESTIC VIOLENCE 3RD
2725%B12-001271%5:17pm%II%May15,2012%200 Block of Skyline Rd Madison AL%34.7127215%-86.7072628%HARASSMENT
2726%B12-001272%8:22pm%II%May15,2012%100 Block of Tailwind Ct Madison AL%34.73606%-86.773221%IDENTITY THEFT
2727%B12-001275%9:38am%I%May16,2012%Furniture Row, 8405 Madison Blvd Madison AL%34.6834567%-86.7324247%THEFT 3RD DEGREE
2728%B12-001275%9:38am%I%May16,2012%Furniture Row, 8405 Madison Blvd Madison AL%34.6834567%-86.7324247%BURGLARY-3RD
2729%B12-001276%11:20am%I%May16,2012%100 Block of Mattie Ct Madison AL%34.7005005%-86.7906477%DOMESTIC VIOLENCE 3RD
2730%B12-001278%12:42pm%I%May16,2012%Jeff Benton Homes, 202 Chester White Ct Madison AL%34.6992579%-86.7483318%THEFT 1ST DEGREE
2731%B12-001279%1:00pm%I%May16,2012%100 Block of Yancy Rd Madison AL%34.7479681%-86.7144962%CRIMINAL TRESPASS
2732%B12-001281%2:49pm%II%May16,2012%Downtown Rescue Mission, 8006 Old Madison Pike Madison Madison AL%34.7064278%-86.7228965%THEFT 3RD DEGREE
2733%B12-001282%5:15pm%II%May16,2012%Walmart Super Center #2690, 8650 Madison Blvd Madison AL%34.6837877%-86.7409921%THEFT 3RD DEGREE
2734%B12-001284%7:02am%I%May17,2012%1000 Block of Colonial Lake Dr Madison AL%34.6900182%-86.731688%AUTO THEFT-1ST DEGREE
2735%B12-001285%7:31am%I%May17,2012%100 Block of Tidewater Dr Madison AL%34.732279%-86.720427%CRIMINAL MISCHIEF-3RD
2736%B12-001288%10:45am%I%May17,2012%City Of Madison, Clifts Cove Madison AL%34.7304525%-86.7388562%RECEIVING STOLEN PROPERTY-3RD
2737%B12-001296%2:00am%III%May18,2012%4000 Block of Sullivan St Madison Madison AL%34.6878345%-86.7515245%DOMESTIC VIOLENCE 3RD
2738%B12-001301%6:41am%I%May18,2012%900 Block of Highland Dr Madison AL%34.717111%-86.725731%DEATH INVESTIGATION
2739%B12-001961%10:00am%I%July23,2012%State Of Alabama, 101 Turtlehill Dr Huntsville Madison AL%34.766535%-86.68521%RECEIVING STOLEN PROPERTY-1ST
2740%B12-002004%11:51am%I%July23,2012%100 Block of Clay Pool Dr Madison AL%34.7404338%-86.7120701%IDENTITY THEFT
2741%B12-002005%2:12pm%II%July23,2012%Walmart Super Center #2690, 8650 Madison Blvd Madison AL%34.6837877%-86.7409921%THEFT 3RD DEGREE
2742%B12-002007%3:49pm%II%July23,2012%T Mobile, 7830 Highway 72 W Madison Madison AL%34.6992579%-86.7483318%THEFT 3RD DEGREE
2743%B12-002008%4:26pm%II%July23,2012%100 Block of Bridgefield Rd Madison Madison AL%34.7142948%-86.7534462%HOME REPAIR FRAUD
2744%B12-002009%5:53pm%II%July23,2012%City Of Madison, 128 Thoroughbred Tr Madison AL%34.739772%-86.772136%DOING BUSINESS WITHOUT LICENSE
2745%B12-002009%5:53pm%II%July23,2012%City Of Madison, 128 Thoroughbred Tr Madison AL%34.739772%-86.772136%OPERATING WITHOUT PERMIT
2746%B12-002010%4:00pm%II%July23,2012%8000 Block of Madison Blvd Madison Madison AL%34.678548%-86.745506%THEFT 3RD DEGREE
2747%B12-002011%5:49pm%II%July23,2012%100 Block of Royal Dr Madison Madison AL%34.684266%-86.752033%DOMESTIC VIOLENCE 3RD
2748%B12-002012%5:50pm%II%July23,2012%100 Block of Heatherwood Dr Madison AL%34.730672%-86.707389%UNLAWFUL BREAKING AND ENTERING A VEHICLE
2749%B12-002012%5:50pm%II%July23,2012%100 Block of Heatherwood Dr Madison AL%34.730672%-86.707389%THEFT 3RD DEGREE
2750%B12-002012%5:50pm%II%July23,2012%100 Block of Heatherwood Dr Madison AL%34.730672%-86.707389%UNLAWFUL BREAKING AND ENTERING A VEHICLE
2751%B12-002012%5:50pm%II%July23,2012%100 Block of Heatherwood Dr Madison AL%34.730672%-86.707389%THEFT 3RD DEGREE
2752%B12-002015%9:04pm%II%July23,2012%5000 Block of Wall Triana Hwy Madison Madison AL%34.7231837%-86.7504301%THEFT 2ND DEGREE
2753%B12-002016%11:20pm%III%July23,2012%5000 Block of Wall Triana Hwy Madison Madison AL%34.7231837%-86.7504301%CRIMINAL MISCHIEF-2ND
2754%B12-002017%10:00am%I%July24,2012%100 Block of Autumn Wind Dr Madison AL%34.7072969%-86.712825%UNLAWFUL BREAKING AND ENTERING A VEHICLE
2755%B12-002017%10:00am%I%July24,2012%100 Block of Autumn Wind Dr Madison AL%34.7072969%-86.712825%THEFT 2ND DEGREE
2756%B12-002020%2:19pm%II%July24,2012%Walmart Super Center #2690, 8650 Madison Blvd Madison AL%34.6837877%-86.7409921%THEFT 3RD DEGREE
2757%B12-002021%3:00pm%II%July24,2012%100 Block of Fox Lake Dr Madison AL%34.670883%-86.729398%HOME REPAIR FRAUD
2758%B12-002022%3:18pm%II%July24,2012%100 Block of Telluride Cir Madison Madison AL%34.704208%-86.755839%THEFT 3RD DEGREE
2759%B12-002022%3:18pm%II%July24,2012%100 Block of Telluride Cir Madison Madison AL%34.704208%-86.755839%CRIMINAL MISCHIEF-3RD
2760%B12-002023%6:15pm%II%July24,2012%3000 Block of Sullivan St Madison Madison AL%34.69163%-86.751396%HARASSMENT
2761%B12-002024%7:15pm%II%July24,2012%5000 Block of Wall Triana Hwy Madison AL%34.7231837%-86.7504301%RECEIVING STOLEN PROPERTY-3RD
2762%B12-002025%9:37pm%II%July24,2012%200 Block of Brett Dr Madison AL%34.715826%-86.720619%BURGLARY-2ND
2763%B12-002025%9:37pm%II%July24,2012%200 Block of Brett Dr Madison AL%34.715826%-86.720619%UNLAWFUL BREAKING AND ENTERING A VEHICLE
2764%B12-002027%11:38am%I%July25,2012%Sally Beauty Supply, 8207 Highway 72 W Madison Madison AL%34.6992579%-86.7483318%THEFT 3RD DEGREE
2765%B12-002032%4:00pm%II%July25,2012%100 Block of Millsford Dr Madison Madison AL%34.7258329%-86.7416653%DOMESTIC VIOLENCE 3RD
2766%B12-002033%4:45pm%II%July25,2012%100 Block of Wingfield Dr Madison AL%34.7015118%-86.7293007%IDENTITY THEFT
2767%B12-002034%8:38pm%II%July25,2012%7000 Block of Old Madison Pike Madison Madison AL%34.7134374%-86.6811896%DOMESTIC VIOLENCE 3RD
2768%B12-002035%9:10pm%II%July25,2012%200 Block of Kyser Blvd Madison Madison AL%34.6889588%-86.7573764%DOMESTIC VIOLENCE 3RD
2769%B12-002037%9:31pm%II%July25,2012%100 Block of Barn Swallow Rd Madison AL%34.7471318%-86.7447293%THEFT 3RD DEGREE
2770%B12-002038%10:10pm%III%July25,2012%100 Block of Greenspring Dr Madison AL%34.6992579%-86.7483318%HARASSING COMMUNICATIONS
2771%B12-002038%10:10pm%III%July25,2012%100 Block of Greenspring Dr Madison AL%34.6992579%-86.7483318%CRIMINAL TRESPASS
2772%B12-002039%11:40pm%III%July25,2012%I-565 Madison AL%34.6700136%-86.7604269%DOMESTIC VIOLENCE 3RD
2773%B12-002041%1:30pm%I%July26,2012%200 Block of Kyser Blvd Madison Madison AL%34.6889588%-86.7573764%THEFT OF LOST PROPERTY-3RD
2774%B12-002043%2:45pm%II%July26,2012%100 Block of Michael Av Madison Madison AL%34.723477%-86.750671%BURGLARY-3RD
2775%B12-002043%2:45pm%II%July26,2012%100 Block of Michael Av Madison Madison AL%34.723477%-86.750671%THEFT 3RD DEGREE
2776%B12-002044%8:49pm%II%July26,2012%8000 Block of Madison Blvd Madison AL%34.6916999%-86.7183959%PUBLIC LEWDNESS
2777%B12-002046%9:06am%I%July27,2012%300 Block of Metaire Ln Madison AL%34.727972%-86.716676%UNAUTHORIZED USE OF AUTO
2778%B12-002048%11:12am%I%July27,2012%100 Block of Portal Ln Madison Madison AL%34.700511%-86.724858%UNLAWFUL BREAKING AND ENTERING A VEHICLE
2779%B12-002048%11:12am%I%July27,2012%100 Block of Portal Ln Madison Madison AL%34.700511%-86.724858%THEFT 2ND DEGREE
2780%B12-002049%11:30am%I%July27,2012%100 Block of Scenic Dr Madison Madison AL%34.7213%-86.721087%INSUFFICIENT FUNDS CHECK/NWNI
2781%B12-002050%11:52am%I%July27,2012%Sound Depot Inc, 7905 Hwy 72 W Madison Madison AL%34.6992579%-86.7483318%THEFT 1ST DEGREE
2782%B12-002056%7:00pm%II%July27,2012%100 Block of Westscott Dr Madison Madison AL%34.6970717%-86.7245209%BURGLARY-3RD
2783%B12-002063%7:19pm%II%July28,2012%200 Block of Kyser Blvd Madison AL%34.6889588%-86.7573764%BURGLARY-3RD
2784%B12-002063%7:19pm%II%July28,2012%200 Block of Kyser Blvd Madison AL%34.6889588%-86.7573764%THEFT 1ST DEGREE
2785%B12-002068%4:28pm%II%July28,2012%1000 Block of Michael Av Madison AL%34.7237839%-86.7516817%BURGLARY-3RD
2786%B12-002068%4:28pm%II%July28,2012%1000 Block of Michael Av Madison AL%34.7237839%-86.7516817%THEFT 2ND DEGREE
2787%B12-002070%9:45am%I%July29,2012%100 Block of Wellington Dr Madison AL%34.7176651%-86.7265374%THEFT 2ND DEGREE
2788%B12-002072%8:20pm%II%July29,2012%100 Block of Brass Oak Dr Madison AL%34.73341%-86.750406%HARASSMENT
2789%B12-002074%9:12pm%II%July29,2012%100 Block of Eastfield Dr Madison Madison AL%34.746462%-86.753985%DUTY UPON STRIKING UNATTENDED VEHICLE
2790%B12-002075%8:15am%I%July30,2012%100 Block of Michli Rd Madison AL%34.699683%-86.751485%THEFT 2ND DEGREE
2791%B12-002076%10:20am%I%July30,2012%100 Block of Radisson Ln Madison AL%34.745029%-86.750302%THEFT 2ND DEGREE
2792%B12-002078%10:50am%I%July30,2012%100 Block of Royal Dr Madison AL%34.684266%-86.752033%UNLAWFUL BREAKING AND ENTERING A VEHICLE
2793%B12-002079%10:50am%I%July30,2012%100 Block of Royal Dr Madison AL%34.684266%-86.752033%THEFT 3RD DEGREE
2794%B12-002080%12:00pm%I%July30,2012%100 Block of Stewart St Madison AL%34.6968013%-86.7534329%CRIMINAL MISCHIEF-3RD
2795%B12-002081%12:30pm%I%July30,2012%City Of Madison @ Dublin Park, 8324 Old Madison Pike Madison AL%34.7065996%-86.7342727%ATTEMPTED BURGLARY-FORCE-NON-RESIDENCE
2796%B12-002085%3:37pm%II%July30,2012%100 Block of Kensington Dr Madison AL%34.7218329%-86.727491%IDENTITY THEFT
2797%B12-002086%4:09pm%II%July30,2012%200 Block of Water Hill Rd Madison AL%34.6947209%-86.723159%THEFT 3RD DEGREE
2798%B12-002087%8:06pm%II%July30,2012%1000 Block of Mahan Dr Madison AL%34.709981%-86.719596%BURGLARY-3RD
2799%B12-002087%8:06pm%II%July30,2012%1000 Block of Mahan Dr Madison AL%34.709981%-86.719596%THEFT 2ND DEGREE
2800%B12-002088%9:00pm%II%July30,2012%100 Block of Royal Dr Madison Madison AL%34.684266%-86.752033%DOMESTIC VIOLENCE BY STRANGULATION OR SUFFOCATION
2801%B12-002088%9:00pm%II%July30,2012%100 Block of Royal Dr Madison Madison AL%34.684266%-86.752033%DOMESTIC VIOLENCE 3RD
2802%B12-002089%9:45pm%II%July30,2012%100 Block of Royal Dr Madison AL%34.684266%-86.752033%HARASSMENT
2803%B12-002091%8:14am%I%July31,2012%8000 Block of Madison Blvd Madison AL%34.6916999%-86.7183959%UNLAWFUL BREAKING AND ENTERING A VEHICLE
2804%B12-002091%8:14am%I%July31,2012%8000 Block of Madison Blvd Madison AL%34.6916999%-86.7183959%THEFT 2ND DEGREE
2805%B12-002092%9:26am%I%July31,2012%300 Block of Bridgefield Ct Madison AL%34.7175129%-86.761032%IDENTITY THEFT
2806%B12-002093%1:10pm%I%July31,2012%4000 Block of Sullivan St Madison AL%34.6878345%-86.7515245%BURGLARY-3RD
2807%B12-002093%1:10pm%I%July31,2012%4000 Block of Sullivan St Madison AL%34.6878345%-86.7515245%THEFT 2ND DEGREE
2808%B12-002094%1:30pm%I%July31,2012%600 Block of Eastview Dr Madison AL%34.7206712%-86.7313032%CRIMINAL MISCHIEF-3RD
2809%B12-002095%4:45pm%II%July31,2012%100 Block of Appaloosa Ct Madison AL%34.749002%-86.750135%THEFT 2ND DEGREE
2810%B12-002095%4:45pm%II%July31,2012%100 Block of Appaloosa Ct Madison AL%34.749002%-86.750135%ILLEGAL POSS/USE CREDIT CARD
2811%B12-002096%5:09pm%II%July31,2012%5000 Block of Wall Triana Hwy Madison AL%34.7231837%-86.7504301%BURGLARY-3RD
2812%B12-002097%5:15pm%II%July31,2012%The Brook Church, 8573 Highway 72 W Madison AL%34.6992579%-86.7483318%IDENTITY THEFT
2813%B12-002099%7:54pm%II%July31,2012%200 Block of Water Hill Rd Madison AL%34.6947209%-86.723159%DOMESTIC VIOLENCE 3RD
2814%B12-002100%7:59pm%II%July31,2012%100 Block of Brass Oak Madison Madison AL%34.73341%-86.750406%CHILD ABUSE
2815%B12-002101%8:35pm%II%July31,2012%City Of Madison, 132 Westscott Dr Madison Madison AL%34.698391%-86.721541%PUBLIC DRUNKENNESS
2816%B12-002102%11:46pm%III%July31,2012%100 Block of Royal Dr Madison Madison AL%34.684266%-86.752033%ENDANGERING WELFARE-CHILD
2817%B12-002103%7:30am%I%August01,2012%Selective Masonary, 11306 County Line Rd Madison AL%34.7054585%-86.7916286%THEFT 1ST DEGREE
2818%B12-002104%9:06am%I%August01,2012%9 Block of Eastview Drive Madison Madison AL%34.7209518%-86.7064277%UNLAWFUL BREAKING AND ENTERING A VEHICLE
2819%B12-002104%9:06am%I%August01,2012%9 Block of Eastview Drive Madison Madison AL%34.7209518%-86.7064277%THEFT 2ND DEGREE
2820%B12-002106%2:32pm%II%August01,2012%Publix Super Market, 8000 Madison Blvd Madison AL%34.6916999%-86.7183959%THEFT 3RD DEGREE
2821%B12-002107%12:09am%III%August02,2012%200 Block of Kyser Blvd Madison AL%34.6889588%-86.7573764%BURGLARY-3RD
2822%B12-002107%12:09am%III%August02,2012%200 Block of Kyser Blvd Madison AL%34.6889588%-86.7573764%THEFT 2ND DEGREE
2823%B12-002110%1:27pm%I%August02,2012%Windscape Apartments, 125 Royal Dr Madison Madison AL%34.6827041%-86.7579397%CRIMINAL TRESPASS
2824%B12-002111%4:13pm%II%August02,2012%100 Block of Intracoastal Dr Madison AL%34.7345789%-86.720117%THEFT 3RD DEGREE
2825%B12-002112%5:45pm%II%August02,2012%100 Block of Rainbow Glen Cir Madison AL%34.750548%-86.731652%CRIMINAL MISCHIEF-2ND
2826%B12-002113%7:00pm%II%August02,2012%100 Block of E Crest Way Madison AL%34.7399235%-86.7813623%CRIMINAL MISCHIEF-2ND
2827%B12-002116%11:50pm%III%August02,2012%200 Block of Waters Edge Ln Madison AL%34.708565%-86.738105%BURGLARY-3RD
2828%B12-002116%11:50pm%III%August02,2012%200 Block of Waters Edge Ln Madison AL%34.708565%-86.738105%THEFT 2ND DEGREE
2829%B12-002117%12:11am%III%August03,2012%100 Block of Lea Wood Ct Madison AL%34.7464904%-86.7478103%DOMESTIC VIOLENCE 3RD
2830%B12-002118%12:57am%III%August03,2012%City Of Madison, 140 Royal Dr Madison Madison AL%34.6843093%-86.7604029%DISCHARGING FIREARM INTO OCCUPIED DWELLING/VEHICLE
2831%B12-002122%2:15pm%II%August03,2012%100 Block of Waters Edge Ln Madison AL%34.7084148%-86.7385388%THEFT 2ND DEGREE
2832%B12-002124%8:15am%I%August04,2012%200 Block of Kyser Blvd Madison Madison AL%34.6889588%-86.7573764%THEFT 3RD DEGREE
2833%B12-002127%10:30pm%III%August04,2012%200 Block of Creek Tr Madison AL%41.7083301%-86.8936927%DOMESTIC VIOLENCE 3RD
2834%B12-002127%10:30pm%III%August04,2012%200 Block of Creek Tr Madison AL%41.7083301%-86.8936927%DOMESTIC VIOLENCE 3RD
2835%B12-002134%9:45am%I%August06,2012%Companion Animal Care, 7945 Highway 72 W Madison AL%34.6992579%-86.7483318%HARASSING COMMUNICATIONS
2836%B12-002136%3:56pm%II%August06,2012%100 Block of Royal Dr Madison AL%34.684266%-86.752033%THEFT 3RD DEGREE
2837%B12-002136%3:56pm%II%August06,2012%100 Block of Royal Dr Madison AL%34.684266%-86.752033%BURGLARY-3RD
2838%B12-002137%5:00pm%II%August06,2012%100 Block of Jarrett Ln Madison AL%34.7240513%-86.7609459%HARASSING COMMUNICATIONS
2839%B12-002138%7:19pm%II%August06,2012%City Of Madison, 125 Royal Dr Madison AL%34.6827041%-86.7579397%DISORDERLY CONDUCT
2840%B12-002140%8:43pm%II%August06,2012%100 Block of Brickstone Pl Madison AL%34.732946%-86.78683%HARASSING COMMUNICATIONS
2841%B12-002141%9:30pm%II%August06,2012%100 Block of Deveron Ct Madison AL%34.7390199%-86.767437%DOMESTIC VIOLENCE 3RD
2842%B12-002142%1:15am%III%August07,2012%100 Block of Philadelphia Dr Madison AL%34.7201055%-86.753578%ROBBERY-1ST-RESIDENCE-GUN
2843%B12-002142%1:15am%III%August07,2012%100 Block of Philadelphia Dr Madison AL%34.7201055%-86.753578%BURGLARY-1ST
2844%B12-002143%1:15am%III%August07,2012%100 Block of Philadelphia Dr Madison AL%34.7201055%-86.753578%ROBBERY-1ST-RESIDENCE-GUN
2845%B12-002143%1:15am%III%August07,2012%100 Block of Philadelphia Dr Madison AL%34.7201055%-86.753578%BURGLARY-1ST
2846%B12-002144%3:15am%III%August07,2012%100 Block of Philadelphia Dr Madison AL%34.7201055%-86.753578%ROBBERY-1ST-RESIDENCE-GUN
2847%B12-002144%3:15am%III%August07,2012%100 Block of Philadelphia Dr Madison AL%34.7201055%-86.753578%BURGLARY-1ST
2848%B12-002145%3:15am%III%August07,2012%100 Block of Philadelphia Dr Madison AL%34.7201055%-86.753578%BURGLARY-1ST
2849%B12-002145%3:15am%III%August07,2012%100 Block of Philadelphia Dr Madison AL%34.7201055%-86.753578%ROBBERY-1ST-RESIDENCE-GUN
2850%B12-002146%8:17am%I%August07,2012%area of Madison AL%34.7112181%-86.7456348%ELECTRONIC SOLICITATION OF A CHILD
2851%B12-002147%11:49am%I%August07,2012%9 Block of Eastview Dr Madison AL%34.7209518%-86.7064277%UNLAWFUL BREAKING AND ENTERING A VEHICLE
2852%B12-002147%11:49am%I%August07,2012%9 Block of Eastview Dr Madison AL%34.7209518%-86.7064277%THEFT 2ND DEGREE
2853%B12-002152%11:25pm%III%August07,2012%100 Block of Jay Dr Madison AL%34.736752%-86.750423%THEFT 2ND DEGREE
2854%B12-002153%6:00am%I%August08,2012%800 Block of Mill Rd Madison AL%34.69719%-86.770188%THEFT 3RD DEGREE
2855%B12-002154%7:55am%I%August08,2012%200 Block of Old Overton Dr Madison AL%34.733391%-86.7950284%UNLAWFUL BREAKING AND ENTERING A VEHICLE
2856%B12-002154%7:55am%I%August08,2012%200 Block of Old Overton Dr Madison AL%34.733391%-86.7950284%THEFT 3RD DEGREE
2857%B12-002157%4:00pm%II%August08,2012%300 Block of Stoneham Way Madison AL%34.7303811%-86.7920086%UNLAWFUL BREAKING AND ENTERING A VEHICLE
2858%B12-002157%4:00pm%II%August08,2012%300 Block of Stoneham Way Madison AL%34.7303811%-86.7920086%THEFT 3RD DEGREE
2859%B12-002158%4:38pm%II%August08,2012%9000 Block of Madison Blvd Madison AL%34.6810361%-86.7406046%THEFT 3RD DEGREE
2860%B12-002159%5:57pm%II%August08,2012%5000 Block of Wall Triana Hwy Madison AL%34.7231837%-86.7504301%DOMESTIC VIOLENCE 3RD
2861%B12-002160%7:10pm%II%August08,2012%8000 Block of Madison Blvd Madison AL%34.6916999%-86.7183959%THEFT 2ND DEGREE
2862%B12-002161%5:57pm%II%August08,2012%5000 Block of Wall Triana Hwy Madison AL%34.7231837%-86.7504301%DOMESTIC VIOLENCE 3RD
2863%B12-002163%7:50pm%II%August08,2012%8000 Block of Old Madison Pike Madison AL%34.707063%-86.720286%UNLAWFUL BREAKING AND ENTERING A VEHICLE
2864%B12-002163%7:50pm%II%August08,2012%8000 Block of Old Madison Pike Madison AL%34.707063%-86.720286%THEFT 3RD DEGREE
2865%B12-002164%2:04am%III%August09,2012%200 Block of Metaire Ln Madison AL%34.7245621%-86.7178543%BURGLARY-3RD
2866%B12-002164%2:04am%III%August09,2012%200 Block of Metaire Ln Madison AL%34.7245621%-86.7178543%THEFT 3RD DEGREE
2867%B12-002165%3:20am%III%August09,2012%100 Block of Lake Shore Dr Madison AL%34.673585%-86.721776%BURGLARY-2ND
2868%B12-002165%3:20am%III%August09,2012%100 Block of Lake Shore Dr Madison AL%34.673585%-86.721776%THEFT 2ND DEGREE
2869%B12-002169%3:00pm%II%August09,2012%100 Block of Freedom Way Madison AL%34.741774%-86.78563%UNLAWFUL BREAKING AND ENTERING A VEHICLE
2870%B12-002169%3:00pm%II%August09,2012%100 Block of Freedom Way Madison AL%34.741774%-86.78563%THEFT 3RD DEGREE
2871%B12-002170%2:46pm%II%August09,2012%100 Block of Freedom Way Madison AL%34.741774%-86.78563%UNLAWFUL BREAKING AND ENTERING A VEHICLE
